"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"1987/01/01","00:00","0.536","-","0.799"
"1987/01/01","01:00","0.644","-","0.869"
"1987/01/01","02:00","0.501","-","0.714"
"1987/01/01","03:00","0.156","-","0.394"
"1987/01/01","04:00","-0.257","-","0.022"
"1987/01/01","05:00","-0.581","-","-0.253"
"1987/01/01","06:00","-0.726","-","-0.448"
"1987/01/01","07:00","-0.715","-","-0.475"
"1987/01/01","08:00","-0.601","-","-0.35"
"1987/01/01","09:00","-0.399","-","-0.195"
"1987/01/01","10:00","-0.095","-","0.095"
"1987/01/01","11:00","0.284","-","0.522"
"1987/01/01","12:00","0.648","-","0.839"
"1987/01/01","13:00","0.864","-","1.07"
"1987/01/01","14:00","0.838","-","1.076"
"1987/01/01","15:00","0.569","-","0.799"
"1987/01/01","16:00","0.155","-","0.375"
"1987/01/01","17:00","-0.256","-","-0.085"
"1987/01/01","18:00","-0.539","-","-0.414"
"1987/01/01","19:00","-0.667","-","-0.551"
"1987/01/01","20:00","-0.677","-","-0.594"
"1987/01/01","21:00","-0.591","-","-0.478"
"1987/01/01","22:00","-0.388","-","-0.237"
"1987/01/01","23:00","-0.07","-","0.046"
"1987/01/02","00:00","0.297","-","0.415"
"1987/01/02","01:00","0.584","-","0.701"
"1987/01/02","02:00","0.662","-","0.741"
"1987/01/02","03:00","0.489","-","0.595"
"1987/01/02","04:00","0.129","-","0.266"
"1987/01/02","05:00","-0.277","-","-0.064"
"1987/01/02","06:00","-0.579","-","-0.341"
"1987/01/02","07:00","-0.707","-","-0.442"
"1987/01/02","08:00","-0.689","-","-0.402"
"1987/01/02","09:00","-0.575","-","-0.25"
"1987/01/02","10:00","-0.372","-","0.003"
"1987/01/02","11:00","-0.07","-","0.452"
"1987/01/02","12:00","0.3","-","0.823"
"1987/01/02","13:00","0.643","-","1.113"
"1987/01/02","14:00","0.828","-","1.342"
"1987/01/02","15:00","0.769","-","1.186"
"1987/01/02","16:00","0.483","-","0.817"
"1987/01/02","17:00","0.074","-","0.436"
"1987/01/02","18:00","-0.31","-","0.141"
"1987/01/02","19:00","-0.559","-","-0.204"
"1987/01/02","20:00","-0.658","-","-0.329"
"1987/01/02","21:00","-0.647","-","-0.378"
"1987/01/02","22:00","-0.543","-","-0.368"
"1987/01/02","23:00","-0.331","-","-0.176"
"1987/01/03","00:00","-0.014","-","0.159"
"1987/01/03","01:00","0.341","-","0.503"
"1987/01/03","02:00","0.603","-","0.705"
"1987/01/03","03:00","0.653","-","0.714"
