"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"1962/01/01","00:00","-0.372","-","-0.649"
"1962/01/01","01:00","-0.429","-","-0.74"
"1962/01/01","02:00","-0.412","-","-0.74"
"1962/01/01","03:00","-0.339","-","-0.649"
"1962/01/01","04:00","-0.207","-","-0.527"
"1962/01/01","05:00","-0.02","-","-0.314"
"1962/01/01","06:00","0.179","-","-0.131"
"1962/01/01","07:00","0.326","-","0.083"
"1962/01/01","08:00","0.373","-","0.144"
"1962/01/01","09:00","0.315","-","0.144"
"1962/01/01","10:00","0.178","-","0.052"
"1962/01/01","11:00","-0.009","-","-0.161"
"1962/01/01","12:00","-0.201","-","-0.344"
"1962/01/01","13:00","-0.338","-","-0.466"
"1962/01/01","14:00","-0.394","-","-0.496"
"1962/01/01","15:00","-0.382","-","-0.496"
"1962/01/01","16:00","-0.306","-","-0.435"
"1962/01/01","17:00","-0.161","-","-0.374"
"1962/01/01","18:00","0.019","-","-0.283"
"1962/01/01","19:00","0.175","-","-0.131"
"1962/01/01","20:00","0.248","-","0.022"
"1962/01/01","21:00","0.217","-","0.022"
"1962/01/01","22:00","0.098","-","0.022"
"1962/01/01","23:00","-0.081","-","-0.1"
"1962/01/02","00:00","-0.276","-","-0.374"
"1962/01/02","01:00","-0.424","-","-0.618"
"1962/01/02","02:00","-0.48","-","-0.71"
"1962/01/02","03:00","-0.449","-","-0.679"
"1962/01/02","04:00","-0.349","-","-0.496"
"1962/01/02","05:00","-0.182","-","-0.374"
"1962/01/02","06:00","0.033","-","-0.039"
"1962/01/02","07:00","0.245","-","0.205"
"1962/01/02","08:00","0.394","-","0.388"
"1962/01/02","09:00","0.436","-","0.418"
"1962/01/02","10:00","0.365","-","0.418"
"1962/01/02","11:00","0.199","-","0.418"
"1962/01/02","12:00","-0.028","-","0.327"
"1962/01/02","13:00","-0.251","-","0.083"
"1962/01/02","14:00","-0.403","-","-0.192"
"1962/01/02","15:00","-0.461","-","-0.222"
"1962/01/02","16:00","-0.437","-","-0.283"
"1962/01/02","17:00","-0.335","-","-0.222"
"1962/01/02","18:00","-0.164","-","-0.039"
"1962/01/02","19:00","0.038","-","0.205"
"1962/01/02","20:00","0.211","-","0.448"
"1962/01/02","21:00","0.295","-","0.54"
"1962/01/02","22:00","0.26","-","0.509"
"1962/01/02","23:00","0.115","-","0.357"
"1962/01/03","00:00","-0.105","-","0.113"
"1962/01/03","01:00","-0.335","-","-0.192"
"1962/01/03","02:00","-0.496","-","-0.374"
"1962/01/03","03:00","-0.541","-","-0.435"
"1962/01/03","04:00","-0.486","-","-0.374"
"1962/01/03","05:00","-0.352","-","-0.283"
"1962/01/03","06:00","-0.153","-","-0.1"
"1962/01/03","07:00","0.088","-","0.144"
"1962/01/03","08:00","0.32","-","0.388"
"1962/01/03","09:00","0.483","-","0.509"
"1962/01/03","10:00","0.522","-","0.57"
"1962/01/03","11:00","0.421","-","0.509"
"1962/01/03","12:00","0.204","-","0.296"
"1962/01/03","13:00","-0.074","-","-0.009"
"1962/01/03","14:00","-0.33","-","-0.314"
"1962/01/03","15:00","-0.487","-","-0.496"
"1962/01/03","16:00","-0.533","-","-0.618"
"1962/01/03","17:00","-0.487","-","-0.588"
"1962/01/03","18:00","-0.359","-","-0.466"
"1962/01/03","19:00","-0.16","-","-0.253"
"1962/01/03","20:00","0.073","-","-0.039"
"1962/01/03","21:00","0.276","-","0.144"
"1962/01/03","22:00","0.372","-","0.205"
"1962/01/03","23:00","0.317","-","0.205"
"1962/01/04","00:00","0.125","-","-0.009"
"1962/01/04","01:00","-0.148","-","-0.253"
"1962/01/04","02:00","-0.414","-","-0.435"
"1962/01/04","03:00","-0.577","-","-0.649"
"1962/01/04","04:00","-0.601","-","-0.71"
"1962/01/04","05:00","-0.515","-","-0.649"
"1962/01/04","06:00","-0.351","-","-0.496"
"1962/01/04","07:00","-0.123","-","-0.192"
"1962/01/04","08:00","0.149","-","0.052"
"1962/01/04","09:00","0.413","-","0.296"
"1962/01/04","10:00","0.591","-","0.479"
"1962/01/04","11:00","0.612","-","0.509"
"1962/01/04","12:00","0.462","-","0.327"
"1962/01/04","13:00","0.182","-","0.022"
"1962/01/04","14:00","-0.148","-","-0.374"
"1962/01/04","15:00","-0.425","-","-0.679"
"1962/01/04","16:00","-0.573","-","-0.832"
"1962/01/04","17:00","-0.597","-","-0.862"
"1962/01/04","18:00","-0.527","-","-0.801"
"1962/01/04","19:00","-0.374","-","-0.649"
"1962/01/04","20:00","-0.14","-","-0.466"
"1962/01/04","21:00","0.135","-","-0.253"
"1962/01/04","22:00","0.367","-","-0.009"
"1962/01/04","23:00","0.46","-","0.083"
"1962/01/05","00:00","0.366","-","-0.009"
"1962/01/05","01:00","0.115","-","-0.192"
"1962/01/05","02:00","-0.213","-","-0.496"
"1962/01/05","03:00","-0.502","-","-0.771"
"1962/01/05","04:00","-0.654","-","-0.893"
"1962/01/05","05:00","-0.649","-","-0.954"
"1962/01/05","06:00","-0.535","-","-0.771"
"1962/01/05","07:00","-0.347","-","-0.557"
"1962/01/05","08:00","-0.088","-","-0.283"
"1962/01/05","09:00","0.224","-","0.083"
"1962/01/05","10:00","0.52","-","0.448"
"1962/01/05","11:00","0.699","-","0.57"
"1962/01/05","12:00","0.684","-","0.57"
"1962/01/05","13:00","0.472","-","0.327"
"1962/01/05","14:00","0.129","-","0.022"
"1962/01/05","15:00","-0.241","-","-0.344"
"1962/01/05","16:00","-0.519","-","-0.74"
"1962/01/05","17:00","-0.645","-","-0.832"
"1962/01/05","18:00","-0.645","-","-0.832"
"1962/01/05","19:00","-0.554","-","-0.74"
"1962/01/05","20:00","-0.372","-","-0.588"
"1962/01/05","21:00","-0.096","-","-0.314"
"1962/01/05","22:00","0.22","-","0.052"
"1962/01/05","23:00","0.468","-","0.296"
"1962/01/06","00:00","0.538","-","0.418"
"1962/01/06","01:00","0.393","-","0.327"
"1962/01/06","02:00","0.081","-","-0.009"
"1962/01/06","03:00","-0.29","-","-0.344"
"1962/01/06","04:00","-0.585","-","-0.649"
"1962/01/06","05:00","-0.712","-","-0.801"
"1962/01/06","06:00","-0.679","-","-0.771"
"1962/01/06","07:00","-0.545","-","-0.588"
"1962/01/06","08:00","-0.334","-","-0.374"
"1962/01/06","09:00","-0.04","-","-0.07"
"1962/01/06","10:00","0.309","-","0.266"
"1962/01/06","11:00","0.622","-","0.57"
"1962/01/06","12:00","0.784","-","0.814"
"1962/01/06","13:00","0.72","-","0.784"
"1962/01/06","14:00","0.447","-","0.509"
"1962/01/06","15:00","0.052","-","0.052"
"1962/01/06","16:00","-0.336","-","-0.344"
"1962/01/06","17:00","-0.598","-","-0.649"
"1962/01/06","18:00","-0.696","-","-0.74"
"1962/01/06","19:00","-0.675","-","-0.74"
"1962/01/06","20:00","-0.562","-","-0.679"
"1962/01/06","21:00","-0.345","-","-0.435"
"1962/01/06","22:00","-0.029","-","0.022"
"1962/01/06","23:00","0.313","-","0.418"
"1962/01/07","00:00","0.557","-","0.662"
"1962/01/07","01:00","0.591","-","0.692"
"1962/01/07","02:00","0.391","-","0.448"
"1962/01/07","03:00","0.029","-","0.113"
"1962/01/07","04:00","-0.364","-","-0.253"
"1962/01/07","05:00","-0.646","-","-0.405"
"1962/01/07","06:00","-0.745","-","-0.405"
"1962/01/07","07:00","-0.69","-","-0.374"
"1962/01/07","08:00","-0.54","-","-0.222"
"1962/01/07","09:00","-0.306","-","-0.039"
"1962/01/07","10:00","0.018","-","0.113"
"1962/01/07","11:00","0.387","-","0.57"
"1962/01/07","12:00","0.698","-","0.814"
"1962/01/07","13:00","0.829","-","1.028"
"1962/01/07","14:00","0.715","-","0.967"
"1962/01/07","15:00","0.39","-","0.54"
"1962/01/07","16:00","-0.036","-","0.113"
"1962/01/07","17:00","-0.42","-","-0.314"
"1962/01/07","18:00","-0.653","-","-0.557"
"1962/01/07","19:00","-0.724","-","-0.649"
"1962/01/07","20:00","-0.68","-","-0.74"
"1962/01/07","21:00","-0.542","-","-0.618"
"1962/01/07","22:00","-0.294","-","-0.283"
"1962/01/07","23:00","0.047","-","0.052"
"1962/01/08","00:00","0.395","-","0.57"
"1962/01/08","01:00","0.619","-","0.692"
"1962/01/08","02:00","0.613","-","0.692"
"1962/01/08","03:00","0.367","-","0.448"
"1962/01/08","04:00","-0.025","-","0.052"
"1962/01/08","05:00","-0.418","-","-0.374"
"1962/01/08","06:00","-0.677","-","-0.618"
"1962/01/08","07:00","-0.749","-","-0.679"
"1962/01/08","08:00","-0.677","-","-0.649"
"1962/01/08","09:00","-0.514","-","-0.466"
"1962/01/08","10:00","-0.265","-","-0.253"
"1962/01/08","11:00","0.07","-","0.022"
"1962/01/08","12:00","0.44","-","0.357"
"1962/01/08","13:00","0.735","-","0.723"
"1962/01/08","14:00","0.829","-","0.875"
"1962/01/08","15:00","0.671","-","0.784"
"1962/01/08","16:00","0.312","-","0.418"
"1962/01/08","17:00","-0.12","-","-0.07"
"1962/01/08","18:00","-0.483","-","-0.496"
"1962/01/08","19:00","-0.684","-","-0.649"
"1962/01/08","20:00","-0.724","-","-0.74"
"1962/01/08","21:00","-0.656","-","-0.74"
"1962/01/08","22:00","-0.497","-","-0.527"
"1962/01/08","23:00","-0.234","-","-0.222"
