"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"1969/01/01","00:00","0.179","-","0.147"
"1969/01/01","01:00","-0.046","-","-0.07"
"1969/01/01","02:00","-0.287","-","-0.301"
"1969/01/01","03:00","-0.439","-","-0.475"
"1969/01/01","04:00","-0.467","-","-0.46"
"1969/01/01","05:00","-0.403","-","-0.323"
"1969/01/01","06:00","-0.284","-","-0.176"
"1969/01/01","07:00","-0.133","-","0.013"
"1969/01/01","08:00","0.046","-","0.113"
"1969/01/01","09:00","0.24","-","0.299"
"1969/01/01","10:00","0.409","-","0.461"
"1969/01/01","11:00","0.491","-","0.522"
"1969/01/01","12:00","0.44","-","0.512"
"1969/01/01","13:00","0.252","-","0.327"
"1969/01/01","14:00","-0.016","-","0.043"
"1969/01/01","15:00","-0.258","-","-0.335"
"1969/01/01","16:00","-0.405","-","-0.646"
"1969/01/01","17:00","-0.454","-","-0.816"
"1969/01/01","18:00","-0.429","-","-0.829"
"1969/01/01","19:00","-0.342","-","-0.765"
"1969/01/01","20:00","-0.193","-","-0.609"
"1969/01/01","21:00","0.003","-","-0.46"
"1969/01/01","22:00","0.199","-","-0.42"
"1969/01/01","23:00","0.32","-","-0.304"
"1969/01/02","00:00","0.306","-","-0.344"
"1969/01/02","01:00","0.144","-","-0.484"
"1969/01/02","02:00","-0.114","-","-0.646"
"1969/01/02","03:00","-0.359","-","-0.877"
"1969/01/02","04:00","-0.49","-","-1.085"
"1969/01/02","05:00","-0.488","-","-1.17"
"1969/01/02","06:00","-0.399","-","-1.21"
"1969/01/02","07:00","-0.262","-","-1.024"
"1969/01/02","08:00","-0.091","-","-0.731"
"1969/01/02","09:00","0.108","-","-0.399"
"1969/01/02","10:00","0.312","-","-0.155"
"1969/01/02","11:00","0.464","-","-0.048"
"1969/01/02","12:00","0.503","-","-0.085"
"1969/01/02","13:00","0.399","-","-0.228"
"1969/01/02","14:00","0.168","-","-0.408"
"1969/01/02","15:00","-0.115","-","-0.658"
"1969/01/02","16:00","-0.343","-","-0.911"
"1969/01/02","17:00","-0.46","-","-1.076"
"1969/01/02","18:00","-0.482","-","-1.1"
"1969/01/02","19:00","-0.433","-","-1.097"
"1969/01/02","20:00","-0.317","-","-0.981"
"1969/01/02","21:00","-0.134","-","-0.728"
"1969/01/02","22:00","0.087","-","-0.502"
"1969/01/02","23:00","0.278","-","-0.31"
"1969/01/03","00:00","0.36","-","-0.268"
"1969/01/03","01:00","0.291","-","-0.365"
"1969/01/03","02:00","0.08","-","-0.551"
"1969/01/03","03:00","-0.201","-","-0.783"
"1969/01/03","04:00","-0.432","-","-0.981"
"1969/01/03","05:00","-0.529","-","-1.048"
"1969/01/03","06:00","-0.497","-","-1.036"
"1969/01/03","07:00","-0.388","-","-0.908"
"1969/01/03","08:00","-0.23","-","-0.731"
"1969/01/03","09:00","-0.031","-","-0.46"
"1969/01/03","10:00","0.19","-","-0.179"
"1969/01/03","11:00","0.389","-","0.116"
"1969/01/03","12:00","0.504","-","0.269"
"1969/01/03","13:00","0.487","-","0.241"
"1969/01/03","14:00","0.328","-","0.125"
"1969/01/03","15:00","0.063","-","-0.097"
"1969/01/03","16:00","-0.217","-","-0.393"
"1969/01/03","17:00","-0.415","-","-0.6"
"1969/01/03","18:00","-0.499","-","-0.658"
"1969/01/03","19:00","-0.496","-","-0.679"
