"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"1995/01/01","00:00","0.681","-","0.592"
"1995/01/01","01:00","0.497","-","0.36"
"1995/01/01","02:00","0.119","-","-0.036"
"1995/01/01","03:00","-0.306","-","-0.432"
"1995/01/01","04:00","-0.614","-","-0.752"
"1995/01/01","05:00","-0.73","-","-0.853"
"1995/01/01","06:00","-0.699","-","-0.786"
"1995/01/01","07:00","-0.581","-","-0.649"
"1995/01/01","08:00","-0.376","-","-0.429"
"1995/01/01","09:00","-0.06","-","-0.103"
"1995/01/01","10:00","0.338","-","0.327"
"1995/01/01","11:00","0.709","-","0.717"
"1995/01/01","12:00","0.906","-","0.957"
"1995/01/01","13:00","0.839","-","0.933"
"1995/01/01","14:00","0.525","-","0.662"
"1995/01/01","15:00","0.075","-","0.223"
"1995/01/01","16:00","-0.341","-","-0.173"
"1995/01/01","17:00","-0.598","-","-0.435"
"1995/01/01","18:00","-0.693","-","-0.618"
"1995/01/01","19:00","-0.682","-","-0.691"
"1995/01/01","20:00","-0.579","-","-0.679"
"1995/01/01","21:00","-0.351","-","-0.408"
"1995/01/01","22:00","0","-","0"
"1995/01/01","23:00","0.391","-","0.464"
"1995/01/02","00:00","0.672","-","0.668"
"1995/01/02","01:00","0.714","-","0.637"
"1995/01/02","02:00","0.489","-","0.388"
"1995/01/02","03:00","0.079","-","0.034"
"1995/01/02","04:00","-0.35","-","-0.365"
"1995/01/02","05:00","-0.637","-","-0.624"
"1995/01/02","06:00","-0.731","-","-0.695"
"1995/01/02","07:00","-0.693","-","-0.688"
"1995/01/02","08:00","-0.57","-","-0.554"
"1995/01/02","09:00","-0.352","-","-0.265"
"1995/01/02","10:00","-0.018","-","0.092"
"1995/01/02","11:00","0.386","-","0.57"
"1995/01/02","12:00","0.741","-","0.915"
"1995/01/02","13:00","0.902","-","1.168"
"1995/01/02","14:00","0.792","-","1.052"
"1995/01/02","15:00","0.443","-","0.482"
"1995/01/02","16:00","-0.014","-","-0.076"
"1995/01/02","17:00","-0.406","-","-0.423"
"1995/01/02","18:00","-0.628","-","-0.637"
